"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"307",132979,132979,"Favites complanata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"308",132980,132980,"Leptoria phrygia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"309",133390,133390,"Seriatopora hystrix",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"310",132864,132864,"Fungia costulata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"311",132936,132936,"Favia pallida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"312",132983,132983,"Leptastrea bottae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"313",132986,132986,"Fungia repanda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"314",132987,132987,"Echinopora gemmacea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"315",133105,133105,"Porites murrayensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"316",133222,133222,"Pocillopora damicornis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"317",133290,133290,"Favites abdita",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"318",133299,133299,"Fungia sinensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"319",133332,133332,"Alveopora allingi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"320",133423,133423,"Fungia horrida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"321",133428,133428,"Coscinaraea columna",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"322",133437,133437,"Fungia moluccensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"323",133458,133458,"Hydnophora microconos",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"324",133468,133468,"Platygyra daedalea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"325",133502,133502,"Psammocora superficialis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"326",133503,133503,"Fungia fungites",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"327",133546,133546,"Porites latistella",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"328",133551,133551,"Lobophyllia corymbosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"329",133559,133559,"Mycedium elephantotus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"330",133587,133587,"Sandalolitha dentata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"331",133589,133589,"Psammocora explanulata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"332",133613,133613,"Porites solida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"333",133615,133615,"Goniopora stutchburyi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"334",133616,133616,"Favia matthaii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"335",133633,133633,"Turbinaria mesenterina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"336",133482,133482,"Alveopora spongiosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"337",133697,133697,"Turbinaria reniformis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"338",133538,133538,"Herpolitha limax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"339",133648,133648,"Cyphastrea microphthalma",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"340",133595,133595,"Millepora platyphylla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_3.dbf","< 200 m",TRUE
"341",154760,154760,"Chromis alpha",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"342",188609,188609,"Abudefduf vaigiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"343",188453,188453,"Abudefduf septemfasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"344",188557,188557,"Abudefduf sexfasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"345",188467,188467,"Abudefduf sordidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"346",18257780,18257780,"Fistularia commersonii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gasterosteiformes.dbf","< 200 m",FALSE
"347",16781113,16781113,"Fistularia petimba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gasterosteiformes.dbf","< 200 m",FALSE
"348",64412,64412,"Plectropomus laevis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"349",132746,132746,"Epinephelus melanostigma",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"350",132758,132758,"Epinephelus tauvina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"351",132825,132825,"Cephalopholis spiloparaea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"352",132731,132731,"Epinephelus socialis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"353",61339,61339,"Epinephelus polyphekadion",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"354",132737,132737,"Cephalopholis leopardus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"355",132738,132738,"Variola louti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"356",132741,132741,"Cephalopholis sexmaculata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"357",132745,132745,"Epinephelus morrhua",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"358",132800,132800,"Gracila albomarginata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"359",132805,132805,"Cephalopholis polleni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"360",132816,132816,"Saloptia powelli",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"361",132817,132817,"Epinephelus fasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"362",132772,132772,"Hyporthodus octofasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"363",132778,132778,"Epinephelus hexagonatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"364",132781,132781,"Cephalopholis argus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"365",132788,132788,"Epinephelus merra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"366",132791,132791,"Cephalopholis igarashiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"367",64407,64407,"Epinephelus tuamotuensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","unknown",TRUE
"368",132725,132725,"Cephalopholis aurantia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","unknown",TRUE
"369",7858,7858,"Epinephelus lanceolatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"370",132783,132783,"Cephalopholis urodeta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"371",170063,170063,"Arctides regalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"372",170031,170031,"Panulirus femoristriga",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"373",170066,170066,"Panulirus longipes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"374",170071,170071,"Parribacus antarcticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"375",185005,185005,"Enoplometopus gracilipes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"376",185024,185024,"Enoplometopus holthuisi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"377",185061,185061,"Pentacheles snyderi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","unknown",TRUE
"378",185064,185064,"Stereomastis auriculata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","unknown",TRUE
"379",185076,185076,"Galearctus aurora",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","unknown",TRUE
"380",185036,185036,"Stereomastis suhmi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","unknown",TRUE
"381",8551,8551,"Feresa attenuata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"382",23211,23211,"Ziphius cavirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"383",20731,20731,"Stenella coeruleoalba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"384",2477,2477,"Balaenoptera musculus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"385",2476,2476,"Balaenoptera edeni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"386",15421,15421,"Orcinus orca",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"387",13006,13006,"Megaptera novaeangliae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"388",16564,16564,"Peponocephala electra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"389",22563,22563,"Tursiops truncatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"390",41755,41755,"Physeter macrocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"391",13244,13244,"Mesoplodon densirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"392",11140,11140,"Lagenodelphis hosei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"393",11047,11047,"Kogia breviceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"394",11048,11048,"Kogia sima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"395",2474,2474,"Balaenoptera acutorostrata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"396",9461,9461,"Grampus griseus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"397",20729,20729,"Stenella attenuata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"398",20733,20733,"Stenella longirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"399",9249,9249,"Globicephala macrorhynchus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"400",18596,18596,"Pseudorca crassidens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"401",2475,2475,"Balaenoptera borealis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"402",20738,20738,"Steno bredanensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"403",13246,13246,"Mesoplodon ginkgodens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"404",2480,2480,"Balaenoptera bonaerensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"405",190193,190193,"Sphoeroides pachygaster",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"406",166947,166947,"Lagocephalus sceleratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"407",190464,190464,"Lagocephalus lagocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"408",193796,193796,"Canthigaster valentini",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"409",193656,193656,"Canthigaster bennetti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"410",193662,193662,"Arothron meleagris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"411",193675,193675,"Canthigaster amboinensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"412",193766,193766,"Canthigaster janthinoptera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"413",193699,193699,"Arothron hispidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"414",193775,193775,"Canthigaster solandri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"415",193705,193705,"Canthigaster rivulata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"416",193712,193712,"Arothron stellatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"417",176738,176738,"Hydrophis platurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"418",3897,3897,"Caretta caretta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"419",8005,8005,"Eretmochelys imbricata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"420",4615,4615,"Chelonia mydas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"421",3897,84156809,"Caretta caretta",1,"Pacific South","/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"422",180324,180324,"Thelenota anax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"423",180437,180437,"Holothuria arenicola",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"424",180315,180315,"Holothuria glandifera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"425",180337,180337,"Actinopyga mauritiana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","200 m +",TRUE
"426",180352,180352,"Bohadschia vitiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"427",180525,180525,"Holothuria pervicax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"428",180367,180367,"Stichopus monotuberculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"429",180375,180375,"Holothuria leucospilota",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"430",180440,180440,"Holothuria whitmaei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"431",180235,180235,"Holothuria hilla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"432",180236,180236,"Holothuria olivacea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"433",180246,180246,"Holothuria difficilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"434",180265,180265,"Actinopyga miliaris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","200 m +",TRUE
"435",180226,180226,"Holothuria erinaceaus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"436",180231,180231,"Holothuria verrucosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"437",180248,180248,"Pearsonothuria graeffei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"438",180286,180286,"Holothuria pardalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"439",180386,180386,"Bohadschia similis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"440",180400,180400,"Holothuria edulis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"441",180421,180421,"Holothuria atra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"442",180446,180446,"Holothuria stocki",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"443",180451,180451,"Holothuria hawaiiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"444",180483,180483,"Holothuria flavomaculata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"445",180488,180488,"Stichopus horrens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"446",180494,180494,"Holothuria fuscocinerea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"447",180499,180499,"Holothuria turriscelsa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"448",180500,180500,"Holothuria discrepans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"449",180512,180512,"Holothuria impatiens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"450",180477,180477,"Stichopus chloronotus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"451",180541,180541,"Bohadschia argus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"452",200715,200715,"Holothuria fuscogilva",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"453",19720058,19720058,"Mesothuria multipora",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"454",19708732,19708732,"Actinopyga varians",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"455",173352,173352,"Halophila decipiens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEAGRASSES.dbf","< 200 m",TRUE
"456",155120,155120,"Naso vlamingii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"457",177969,177969,"Acanthurus nigricans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"458",178014,178014,"Ctenochaetus hawaiiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"459",177970,177970,"Naso unicornis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"460",177971,177971,"Acanthurus blochii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
